"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0030595","leukocyte chemotaxis","4/14","51/1855",0.0784313725490196,10.3921568627451,5.92958292800977,0.000414465000991925,0.0142847825797404,0.0129146952310557,"CXCL10/GPSM3/ADAM10/AKIRIN1",4
"BP","GO:0072678","T cell migration","3/14","21/1855",0.142857142857143,18.9285714285714,7.20356793079936,0.0004205672028553,0.0142847825797404,0.0129146952310557,"CXCL10/SPN/ADAM10",3
"BP","GO:0045445","myoblast differentiation","3/14","25/1855",0.12,15.9,6.5391713315162,0.000714391699141381,0.0234558607884753,0.0212061535955652,"CXCL10/TGFB1/AKIRIN1",3
"BP","GO:0060326","cell chemotaxis","4/14","61/1855",0.0655737704918033,8.68852459016393,5.32339502444565,0.000828331306049686,0.026319559240611,0.0237951879428874,"CXCL10/GPSM3/ADAM10/AKIRIN1",4
"BP","GO:0042127","regulation of cell population proliferation","7/14","244/1855",0.0286885245901639,3.80122950819672,4.09343429718554,0.000946431607520878,0.029132347919002,0.0263381953935086,"MALAT1/S100A11/CXCL10/TGFB1/SPN/ADAM10/AKIRIN1",7
"BP","GO:0002682","regulation of immune system process","7/14","270/1855",0.0259259259259259,3.43518518518518,3.7739073181315,0.00176077772531885,0.0525565472557293,0.0475157242621928,"CXCL10/TGFB1/GPSM3/STK10/SPN/ADAM10/AKIRIN1",7
"BP","GO:0032103","positive regulation of response to external stimulus","5/14","132/1855",0.0378787878787879,5.01893939393939,4.17683935665428,0.00200764805642587,0.0571214745463201,0.0516428185585753,"CXCL10/TGFB1/GPSM3/ADAM10/AKIRIN1",5
"BP","GO:0002684","positive regulation of immune system process","6/14","199/1855",0.0301507537688442,3.99497487437186,3.89835642368405,0.00202969706509767,0.0571214745463201,0.0516428185585753,"CXCL10/TGFB1/GPSM3/SPN/ADAM10/AKIRIN1",6
"BP","GO:0032101","regulation of response to external stimulus","6/14","203/1855",0.0295566502463054,3.91625615763547,3.83849213219939,0.00225408596545472,0.0612406469466677,0.0553669113725683,"CXCL10/TGFB1/GPSM3/SPN/ADAM10/AKIRIN1",6
"BP","GO:0048247","lymphocyte chemotaxis","2/14","10/1855",0.2,26.5,7.04910506532681,0.00230041008835198,0.0612406469466677,0.0553669113725683,"CXCL10/ADAM10",2
"BP","GO:0008283","cell population proliferation","7/14","284/1855",0.0246478873239437,3.26584507042254,3.61737287083338,0.00238962689294406,0.0619416444618395,0.0560006745548664,"MALAT1/S100A11/CXCL10/TGFB1/SPN/ADAM10/AKIRIN1",7
"BP","GO:0002707","negative regulation of lymphocyte mediated immunity","2/14","11/1855",0.181818181818182,24.0909090909091,6.69651589730919,0.00279948748453793,0.0672559798114601,0.0608052994074221,"TGFB1/SPN",2
"BP","GO:0022617","extracellular matrix disassembly","2/14","11/1855",0.181818181818182,24.0909090909091,6.69651589730919,0.00279948748453793,0.0672559798114601,0.0608052994074221,"TGFB1/ADAM10",2
"BP","GO:0042130","negative regulation of T cell proliferation","2/14","11/1855",0.181818181818182,24.0909090909091,6.69651589730919,0.00279948748453793,0.0672559798114601,0.0608052994074221,"TGFB1/SPN",2
"BP","GO:0008284","positive regulation of cell population proliferation","5/14","147/1855",0.0340136054421769,4.50680272108844,3.86294084426042,0.0032518637853599,0.0762639482995119,0.0689492922910896,"MALAT1/CXCL10/TGFB1/SPN/ADAM10",5
"BP","GO:0048839","inner ear development","2/14","12/1855",0.166666666666667,22.0833333333333,6.3879163298841,0.00334490004895981,0.0766215476331491,0.0692725934252141,"TGFB1/ADAM10",2
"BP","GO:0002704","negative regulation of leukocyte mediated immunity","2/14","13/1855",0.153846153846154,20.3846153846154,6.1147124702135,0.00393602148463669,0.0881132082356168,0.0796620616268574,"TGFB1/SPN",2
"BP","GO:0051279","regulation of release of sequestered calcium ion into cytosol","2/14","14/1855",0.142857142857143,18.9285714285714,5.8704960190596,0.00457223117314342,0.0979053849031798,0.0885150474251564,"CXCL10/TGFB1",2
"BP","GO:2000630","positive regulation of miRNA metabolic process","2/14","14/1855",0.142857142857143,18.9285714285714,5.8704960190596,0.00457223117314342,0.0979053849031798,0.0885150474251564,"MALAT1/TGFB1",2
"BP","GO:0008285","negative regulation of cell population proliferation","4/14","99/1855",0.0404040404040404,5.35353535353535,3.8814089734076,0.00505187304878213,0.101453341592898,0.0917227111809687,"S100A11/TGFB1/SPN/AKIRIN1",4
"BP","GO:0007517","muscle organ development","3/14","49/1855",0.0612244897959184,8.11224489795918,4.39883688389974,0.00513883669468809,0.101453341592898,0.0917227111809687,"CXCL10/TGFB1/AKIRIN1",3
"BP","GO:0032945","negative regulation of mononuclear cell proliferation","2/14","15/1855",0.133333333333333,17.6666666666667,5.65037739929864,0.00525291413323632,0.101453341592898,0.0917227111809687,"TGFB1/SPN",2
"BP","GO:0043583","ear development","2/14","15/1855",0.133333333333333,17.6666666666667,5.65037739929864,0.00525291413323632,0.101453341592898,0.0917227111809687,"TGFB1/ADAM10",2
"BP","GO:0050672","negative regulation of lymphocyte proliferation","2/14","15/1855",0.133333333333333,17.6666666666667,5.65037739929864,0.00525291413323632,0.101453341592898,0.0917227111809687,"TGFB1/SPN",2
"BP","GO:0007162","negative regulation of cell adhesion","3/14","50/1855",0.06,7.95,4.34333364471833,0.00544236012971645,0.103090860149437,0.0932031714522291,"TGFB1/SPN/ADAM10",3
"BP","GO:0006275","regulation of DNA replication","2/14","16/1855",0.125,16.5625,5.45055190378001,0.00597746097973274,0.107050892091577,0.0967833873464862,"S100A11/BAZ1A",2
"BP","GO:0014812","muscle cell migration","2/14","16/1855",0.125,16.5625,5.45055190378001,0.00597746097973274,0.107050892091577,0.0967833873464862,"S100A11/AKIRIN1",2
"BP","GO:0033273","response to vitamin","2/14","16/1855",0.125,16.5625,5.45055190378001,0.00597746097973274,0.107050892091577,0.0967833873464862,"CXCL10/TGFB1",2
"BP","GO:0070664","negative regulation of leukocyte proliferation","2/14","17/1855",0.117647058823529,15.5882352941176,5.26800835532864,0.00674526788264313,0.116899731866593,0.105687601559324,"TGFB1/SPN",2
"BP","GO:1901342","regulation of vasculature development","3/14","54/1855",0.0555555555555556,7.36111111111111,4.13585204072144,0.00676475605725462,0.116899731866593,0.105687601559324,"CXCL10/TGFB1/ADAM10",3
"BP","GO:0007219","Notch signaling pathway","2/14","19/1855",0.105263157894737,13.9473684210526,4.94554270860827,0.00840827407026341,0.133583063858217,0.120770795644191,"TGFB1/ADAM10",2
"BP","GO:0051209","release of sequestered calcium ion into cytosol","2/14","19/1855",0.105263157894737,13.9473684210526,4.94554270860827,0.00840827407026341,0.133583063858217,0.120770795644191,"CXCL10/TGFB1",2
"BP","GO:0051282","regulation of sequestering of calcium ion","2/14","19/1855",0.105263157894737,13.9473684210526,4.94554270860827,0.00840827407026341,0.133583063858217,0.120770795644191,"CXCL10/TGFB1",2
"BP","GO:0051283","negative regulation of sequestering of calcium ion","2/14","19/1855",0.105263157894737,13.9473684210526,4.94554270860827,0.00840827407026341,0.133583063858217,0.120770795644191,"CXCL10/TGFB1",2
"BP","GO:2000628","regulation of miRNA metabolic process","2/14","19/1855",0.105263157894737,13.9473684210526,4.94554270860827,0.00840827407026341,0.133583063858217,0.120770795644191,"MALAT1/TGFB1",2
"BP","GO:0033619","membrane protein proteolysis","2/14","21/1855",0.0952380952380952,12.6190476190476,4.66844774266944,0.0102372116228481,0.155133129977005,0.140253943853109,"TGFB1/ADAM10",2
"BP","GO:0051208","sequestering of calcium ion","2/14","21/1855",0.0952380952380952,12.6190476190476,4.66844774266944,0.0102372116228481,0.155133129977005,0.140253943853109,"CXCL10/TGFB1",2
"BP","GO:0098586","cellular response to virus","2/14","21/1855",0.0952380952380952,12.6190476190476,4.66844774266944,0.0102372116228481,0.155133129977005,0.140253943853109,"CXCL10/TGFB1",2
"BP","GO:0010212","response to ionizing radiation","2/14","22/1855",0.0909090909090909,12.0454545454545,4.54365857020035,0.0112124529605377,0.160061828494632,0.144709919216092,"CXCL10/TGFB1",2
"BP","GO:0016441","post-transcriptional gene silencing","2/14","22/1855",0.0909090909090909,12.0454545454545,4.54365857020035,0.0112124529605377,0.160061828494632,0.144709919216092,"MALAT1/TGFB1",2
"BP","GO:0035194","regulatory ncRNA-mediated post-transcriptional gene silencing","2/14","22/1855",0.0909090909090909,12.0454545454545,4.54365857020035,0.0112124529605377,0.160061828494632,0.144709919216092,"MALAT1/TGFB1",2
"BP","GO:0050868","negative regulation of T cell activation","2/14","22/1855",0.0909090909090909,12.0454545454545,4.54365857020035,0.0112124529605377,0.160061828494632,0.144709919216092,"TGFB1/SPN",2
"BP","GO:0097553","calcium ion transmembrane import into cytosol","2/14","23/1855",0.0869565217391304,11.5217391304348,4.42670622995053,0.0122274457766476,0.172057629857113,0.155555174842765,"CXCL10/TGFB1",2
"BP","GO:0007155","cell adhesion","5/14","203/1855",0.0246305418719212,3.26354679802956,2.97937016004328,0.0130819493581361,0.172136837422562,0.15562678542291,"S100A11/TGFB1/STK10/SPN/ADAM10",5
"BP","GO:0002698","negative regulation of immune effector process","2/14","24/1855",0.0833333333333333,11.0416666666667,4.3167732626961,0.0132816240041774,0.172136837422562,0.15562678542291,"TGFB1/SPN",2
"BP","GO:0010586","miRNA metabolic process","2/14","24/1855",0.0833333333333333,11.0416666666667,4.3167732626961,0.0132816240041774,0.172136837422562,0.15562678542291,"MALAT1/TGFB1",2
"BP","GO:0045216","cell-cell junction organization","2/14","24/1855",0.0833333333333333,11.0416666666667,4.3167732626961,0.0132816240041774,0.172136837422562,0.15562678542291,"TGFB1/ADAM10",2
"BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","2/14","24/1855",0.0833333333333333,11.0416666666667,4.3167732626961,0.0132816240041774,0.172136837422562,0.15562678542291,"TGFB1/SPN",2
"BP","GO:1903169","regulation of calcium ion transmembrane transport","2/14","24/1855",0.0833333333333333,11.0416666666667,4.3167732626961,0.0132816240041774,0.172136837422562,0.15562678542291,"CXCL10/TGFB1",2
"BP","GO:0009612","response to mechanical stimulus","2/14","26/1855",0.0769230769230769,10.1923076923077,4.11525131833812,0.0155052985727627,0.198347001223004,0.179323070301535,"CXCL10/TGFB1",2
"CC","GO:0009986","cell surface","6/15","106/1904",0.0566037735849057,7.18490566037736,5.83767903741853,8.58810512947892e-05,0.0079010567191206,0.00759369295659189,"CXCL10/TMEM123/TGFB1/SPN/ADAM10/CPM",6
"CC","GO:0098552","side of membrane","5/15","98/1904",0.0510204081632653,6.47619047619048,4.95885894785339,0.000649132229630522,0.029860082563004,0.0286984775205073,"CXCL10/TMEM123/SPN/PTP4A1/CPM",5
"CC","GO:0009897","external side of plasma membrane","3/15","42/1904",0.0714285714285714,9.06666666666667,4.70953428474508,0.00377801932882106,0.0988867711212011,0.0950399173247242,"CXCL10/TMEM123/SPN",3
"CC","GO:0005902","microvillus","2/15","13/1904",0.153846153846154,19.5282051282051,5.97184196957522,0.00429942483135657,0.0988867711212011,0.0950399173247242,"TGFB1/SPN",2
"MF","GO:0008237","metallopeptidase activity","3/15","21/1899",0.142857142857143,18.0857142857143,7.02341413625592,0.00048741431196349,0.050691088444203,0.048741431196349,"EIF3F/ADAM10/CPM",3
