"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0016049","cell growth","5/22","65/1855",0.0769230769230769,6.48601398601399,4.93142061263147,0.000750938537406378,0.0332698421572652,0.0272881097803508,"SPP1/INHBA/APOE/HBEGF/OSGIN2",5
"BP","GO:0032940","secretion by cell","6/22","101/1855",0.0594059405940594,5.00900090009001,4.53802640940714,0.000821914390958951,0.0348971151827988,0.0286228081763775,"SPP1/INHBA/NMB/CKLF/APOE/IL1A",6
"BP","GO:1903530","regulation of secretion by cell","5/22","68/1855",0.0735294117647059,6.19986631016043,4.78486105326373,0.000925795355643999,0.0351127149568549,0.028799644311495,"SPP1/INHBA/NMB/APOE/IL1A",5
"BP","GO:0097530","granulocyte migration","4/22","39/1855",0.102564102564103,8.64801864801865,5.28698760774216,0.00093036634331215,0.0351127149568549,0.028799644311495,"CCL1/CKLF/TNFAIP6/IL1A",4
"BP","GO:1903532","positive regulation of secretion by cell","4/22","39/1855",0.102564102564103,8.64801864801865,5.28698760774216,0.00093036634331215,0.0351127149568549,0.028799644311495,"SPP1/INHBA/NMB/IL1A",4
"BP","GO:0001503","ossification","5/22","69/1855",0.072463768115942,6.11001317523057,4.73795368249223,0.000990370545017486,0.0356282362063038,0.0292224777106609,"SPP1/CLEC11A/TNFAIP6/AREG/BMP8B",5
"BP","GO:0045834","positive regulation of lipid metabolic process","3/22","18/1855",0.166666666666667,14.0530303030303,6.09506011632401,0.00105377446026306,0.0356282362063038,0.0292224777106609,"APOE/IL1A/GDF15",3
"BP","GO:0010876","lipid localization","5/22","70/1855",0.0714285714285714,6.02272727272727,4.69196193183895,0.00105826710966661,0.0356282362063038,0.0292224777106609,"SPP1/INHBA/NMB/APOE/IL1A",5
"BP","GO:0051047","positive regulation of secretion","4/22","42/1855",0.0952380952380952,8.03030303030303,5.04759801624148,0.00123664384234009,0.0356282362063038,0.0292224777106609,"SPP1/INHBA/NMB/IL1A",4
"BP","GO:0015908","fatty acid transport","3/22","19/1855",0.157894736842105,13.3133971291866,5.90885484471417,0.00124174280994748,0.0356282362063038,0.0292224777106609,"NMB/APOE/IL1A",3
"BP","GO:1902106","negative regulation of leukocyte differentiation","3/22","19/1855",0.157894736842105,13.3133971291866,5.90885484471417,0.00124174280994748,0.0356282362063038,0.0292224777106609,"LGALS1/INHBA/TNFAIP6",3
"BP","GO:0006629","lipid metabolic process","6/22","110/1855",0.0545454545454545,4.59917355371901,4.26271589890302,0.00129639338887079,0.0356282362063038,0.0292224777106609,"SPP1/INHBA/APOE/LACTB/IL1A/GDF15",6
"BP","GO:0019953","sexual reproduction","6/22","110/1855",0.0545454545454545,4.59917355371901,4.26271589890302,0.00129639338887079,0.0356282362063038,0.0292224777106609,"INHBA/CCNI/TNFAIP6/AFF4/OSGIN2/IL1A",6
"BP","GO:0051241","negative regulation of multicellular organismal process","7/22","153/1855",0.0457516339869281,3.85769459298871,4.04172465367533,0.0013387889843339,0.0356282362063038,0.0292224777106609,"SPP1/LGALS1/INHBA/NMB/TNFAIP6/APOE/GDF15",7
"BP","GO:0007276","gamete generation","5/22","74/1855",0.0675675675675676,5.69717444717445,4.51653689839048,0.00136523877841643,0.0356282362063038,0.0292224777106609,"INHBA/CCNI/TNFAIP6/AFF4/IL1A",5
"BP","GO:0051046","regulation of secretion","5/22","74/1855",0.0675675675675676,5.69717444717445,4.51653689839048,0.00136523877841643,0.0356282362063038,0.0292224777106609,"SPP1/INHBA/NMB/APOE/IL1A",5
"BP","GO:0019216","regulation of lipid metabolic process","4/22","44/1855",0.0909090909090909,7.66528925619835,4.90084635547391,0.00147648793880598,0.0356282362063038,0.0292224777106609,"APOE/LACTB/IL1A/GDF15",4
"BP","GO:0040011","locomotion","8/22","204/1855",0.0392156862745098,3.3065953654189,3.82470492427516,0.00152313888782798,0.0356282362063038,0.0292224777106609,"CCL1/CKLF/TNFAIP6/APOE/TYMP/HBEGF/IL1A/GDF15",8
"BP","GO:0006935","chemotaxis","5/22","76/1855",0.0657894736842105,5.54724880382775,4.43355920481483,0.00154150610504949,0.0356282362063038,0.0292224777106609,"CCL1/CKLF/TNFAIP6/TYMP/HBEGF",5
"BP","GO:0042330","taxis","5/22","76/1855",0.0657894736842105,5.54724880382775,4.43355920481483,0.00154150610504949,0.0356282362063038,0.0292224777106609,"CCL1/CKLF/TNFAIP6/TYMP/HBEGF",5
"BP","GO:0140352","export from cell","6/22","114/1855",0.0526315789473684,4.4377990430622,4.14971718484225,0.00156533263041154,0.0356282362063038,0.0292224777106609,"SPP1/INHBA/NMB/CKLF/APOE/IL1A",6
"BP","GO:0046903","secretion","6/22","115/1855",0.0521739130434783,4.39920948616601,4.12227726308782,0.00163884425780488,0.0356282362063038,0.0292224777106609,"SPP1/INHBA/NMB/CKLF/APOE/IL1A",6
"BP","GO:0006694","steroid biosynthetic process","3/22","21/1855",0.142857142857143,12.0454545454545,5.57543230734361,0.00167826824131755,0.0356282362063038,0.0292224777106609,"INHBA/APOE/IL1A",3
"BP","GO:0060560","developmental growth involved in morphogenesis","3/22","21/1855",0.142857142857143,12.0454545454545,5.57543230734361,0.00167826824131755,0.0356282362063038,0.0292224777106609,"SPP1/APOE/AREG",3
"BP","GO:1903531","negative regulation of secretion by cell","3/22","21/1855",0.142857142857143,12.0454545454545,5.57543230734361,0.00167826824131755,0.0356282362063038,0.0292224777106609,"INHBA/NMB/APOE",3
"BP","GO:1903707","negative regulation of hemopoiesis","3/22","21/1855",0.142857142857143,12.0454545454545,5.57543230734361,0.00167826824131755,0.0356282362063038,0.0292224777106609,"LGALS1/INHBA/TNFAIP6",3
"BP","GO:0003008","system process","7/22","162/1855",0.0432098765432099,3.64337822671156,3.85721022612849,0.00188144052499629,0.0386172741864319,0.0316741033046092,"SPP1/INHBA/NMB/APOE/TYMP/MANF/HBEGF",7
"BP","GO:0023061","signal release","4/22","47/1855",0.0851063829787234,7.17601547388781,4.69724339245838,0.0018948613437896,0.0386172741864319,0.0316741033046092,"SPP1/INHBA/NMB/IL1A",4
"BP","GO:0080134","regulation of response to stress","9/22","265/1855",0.0339622641509434,2.86363636363636,3.58897574701499,0.00195983081195875,0.0391581881840385,0.032117763977198,"SPP1/LGALS1/CCL1/TNFAIP6/APOE/METRNL/MANF/HBEGF/IL1A",9
"BP","GO:0048871","multicellular organismal-level homeostasis","6/22","120/1855",0.05,4.21590909090909,3.9896024294198,0.00204719499982169,0.0395277875434037,0.0324209114296396,"SPP1/INHBA/APOE/METRNL/IL1A/GDF15",6
"BP","GO:0050727","regulation of inflammatory response","5/22","81/1855",0.0617283950617284,5.20482603815937,4.23836844320162,0.00205591044141354,0.0395277875434037,0.0324209114296396,"LGALS1/CCL1/TNFAIP6/APOE/METRNL",5
"BP","GO:0031667","response to nutrient levels","5/22","82/1855",0.0609756097560976,5.14135254988914,4.2012616950917,0.00217236089081313,0.0400421924965729,0.0328428292363812,"SPP1/INHBA/APOE/IL1A/GDF15",5
"BP","GO:0015718","monocarboxylic acid transport","3/22","23/1855",0.130434782608696,10.998023715415,5.28445639622176,0.00220055228636711,0.0400421924965729,0.0328428292363812,"NMB/APOE/IL1A",3
"BP","GO:1903034","regulation of response to wounding","3/22","23/1855",0.130434782608696,10.998023715415,5.28445639622176,0.00220055228636711,0.0400421924965729,0.0328428292363812,"SPP1/APOE/HBEGF",3
"BP","GO:0050793","regulation of developmental process","10/22","329/1855",0.0303951367781155,2.56286266924565,3.42315427722163,0.00231789254823234,0.0410871352406713,0.0336998970932214,"SPP1/LGALS1/INHBA/TNFAIP6/APOE/TYMP/AREG/METRNL/IL1A/GDF15",10
"BP","GO:0009605","response to external stimulus","11/22","391/1855",0.0281329923273657,2.37212276214834,3.3449973810649,0.00233862006276637,0.0410871352406713,0.0336998970932214,"SPP1/LGALS1/CCL1/NMB/CKLF/TNFAIP6/APOE/TYMP/METRNL/HBEGF/IL1A",11
"BP","GO:0030308","negative regulation of cell growth","3/22","24/1855",0.125,10.5397727272727,5.15210196885861,0.00249560546344529,0.0423836994541791,0.034763346280273,"SPP1/INHBA/OSGIN2",3
"BP","GO:0051048","negative regulation of secretion","3/22","24/1855",0.125,10.5397727272727,5.15210196885861,0.00249560546344529,0.0423836994541791,0.034763346280273,"INHBA/NMB/APOE",3
"BP","GO:0050900","leukocyte migration","5/22","86/1855",0.0581395348837209,4.90221987315011,4.05865389757427,0.00268733587641216,0.0448917255420326,0.0368204432419544,"CCL1/CKLF/TNFAIP6/IL1A/GDF15",5
"BP","GO:0048589","developmental growth","5/22","90/1855",0.0555555555555556,4.68434343434343,3.92458716013818,0.00328675651913603,0.0540194337580584,0.0443070403428525,"SPP1/TNFAIP6/APOE/AREG/GDF15",5
"BP","GO:0015850","organic hydroxy compound transport","3/22","27/1855",0.111111111111111,9.36868686868687,4.79773302335061,0.00352411919383062,0.0570012295002128,0.0467527258128908,"SPP1/NMB/APOE",3
"BP","GO:0097529","myeloid leukocyte migration","4/22","57/1855",0.0701754385964912,5.9170653907496,4.12984299072603,0.00387966967007729,0.0617716155282618,0.0506654229941014,"CCL1/CKLF/TNFAIP6/IL1A",4
"BP","GO:0046883","regulation of hormone secretion","3/22","29/1855",0.103448275862069,8.72257053291536,4.59087500791632,0.00433512421956639,0.0669265495923722,0.0548935286156123,"SPP1/INHBA/NMB",3
"BP","GO:1990266","neutrophil migration","3/22","29/1855",0.103448275862069,8.72257053291536,4.59087500791632,0.00433512421956639,0.0669265495923722,0.0548935286156123,"CKLF/TNFAIP6/IL1A",3
"BP","GO:0002685","regulation of leukocyte migration","4/22","59/1855",0.0677966101694915,5.71648690292758,4.03251921316659,0.00440046989468983,0.0669265495923722,0.0548935286156123,"CCL1/TNFAIP6/IL1A/GDF15",4
"BP","GO:0008406","gonad development","3/22","30/1855",0.1,8.43181818181818,4.49478830262351,0.00477984509959861,0.0676480855068193,0.0554853363900775,"INHBA/TNFAIP6/IL1A",3
"BP","GO:0022412","cellular process involved in reproduction in multicellular organism","3/22","30/1855",0.1,8.43181818181818,4.49478830262351,0.00477984509959861,0.0676480855068193,0.0554853363900775,"INHBA/TNFAIP6/AFF4",3
"BP","GO:0045137","development of primary sexual characteristics","3/22","30/1855",0.1,8.43181818181818,4.49478830262351,0.00477984509959861,0.0676480855068193,0.0554853363900775,"INHBA/TNFAIP6/IL1A",3
"BP","GO:0050728","negative regulation of inflammatory response","3/22","30/1855",0.1,8.43181818181818,4.49478830262351,0.00477984509959861,0.0676480855068193,0.0554853363900775,"TNFAIP6/APOE/METRNL",3
"BP","GO:0070374","positive regulation of ERK1 and ERK2 cascade","3/22","30/1855",0.1,8.43181818181818,4.49478830262351,0.00477984509959861,0.0676480855068193,0.0554853363900775,"INHBA/APOE/IL1A",3
"BP","GO:0042127","regulation of cell population proliferation","8/22","244/1855",0.0327868852459016,2.7645305514158,3.23937553576272,0.00486229671347423,0.0678723335757566,0.0556692659048095,"INHBA/NMB/CLEC11A/CD70/APOE/AREG/HBEGF/IL1A",8
"BP","GO:0060326","cell chemotaxis","4/22","61/1855",0.0655737704918033,5.52906110283159,3.93955212324292,0.00496703325450491,0.0683973903559528,0.0560999203993869,"CCL1/CKLF/TNFAIP6/HBEGF",4
"BP","GO:0002762","negative regulation of myeloid leukocyte differentiation","2/22","10/1855",0.2,16.8636363636364,5.50921262084784,0.00570631010362576,0.0714563263225047,0.0586088767109847,"INHBA/TNFAIP6",2
"BP","GO:0015909","long-chain fatty acid transport","2/22","10/1855",0.2,16.8636363636364,5.50921262084784,0.00570631010362576,0.0714563263225047,0.0586088767109847,"NMB/APOE",2
"BP","GO:0050886","endocrine process","2/22","10/1855",0.2,16.8636363636364,5.50921262084784,0.00570631010362576,0.0714563263225047,0.0586088767109847,"SPP1/INHBA",2
"BP","GO:0060390","regulation of SMAD protein signal transduction","2/22","10/1855",0.2,16.8636363636364,5.50921262084784,0.00570631010362576,0.0714563263225047,0.0586088767109847,"INHBA/GDF15",2
"BP","GO:1903035","negative regulation of response to wounding","2/22","10/1855",0.2,16.8636363636364,5.50921262084784,0.00570631010362576,0.0714563263225047,0.0586088767109847,"SPP1/APOE",2
"BP","GO:0008284","positive regulation of cell population proliferation","6/22","147/1855",0.0408163265306122,3.44155844155844,3.37883380892301,0.00574869520770412,0.0714563263225047,0.0586088767109847,"NMB/CLEC11A/CD70/AREG/HBEGF/IL1A",6
"BP","GO:0007548","sex differentiation","3/22","32/1855",0.09375,7.90482954545455,4.31538541676472,0.00575016561182079,0.0714563263225047,0.0586088767109847,"INHBA/TNFAIP6/IL1A",3
"BP","GO:0071621","granulocyte chemotaxis","3/22","32/1855",0.09375,7.90482954545455,4.31538541676472,0.00575016561182079,0.0714563263225047,0.0586088767109847,"CCL1/CKLF/TNFAIP6",3
"BP","GO:0051240","positive regulation of multicellular organismal process","8/22","254/1855",0.031496062992126,2.65569076592699,3.11089527894488,0.0062530615250133,0.0743712163702278,0.0609996857579267,"SPP1/LGALS1/INHBA/CCL1/NMB/CD70/APOE/IL1A",8
"BP","GO:0015849","organic acid transport","3/22","33/1855",0.0909090909090909,7.66528925619835,4.23142607416574,0.00627666791740883,0.0743712163702278,0.0609996857579267,"NMB/APOE/IL1A",3
"BP","GO:0046879","hormone secretion","3/22","33/1855",0.0909090909090909,7.66528925619835,4.23142607416574,0.00627666791740883,0.0743712163702278,0.0609996857579267,"SPP1/INHBA/NMB",3
"BP","GO:0046942","carboxylic acid transport","3/22","33/1855",0.0909090909090909,7.66528925619835,4.23142607416574,0.00627666791740883,0.0743712163702278,0.0609996857579267,"NMB/APOE/IL1A",3
"BP","GO:0007186","G protein-coupled receptor signaling pathway","4/22","66/1855",0.0606060606060606,5.11019283746556,3.72403683860501,0.00659567757266585,0.0766952582602072,0.0629058778561071,"CCL1/NMB/APOE/AREG",4
"BP","GO:0000302","response to reactive oxygen species","3/22","34/1855",0.0882352941176471,7.43983957219251,4.15092137188554,0.00683129347387254,0.0766952582602072,0.0629058778561071,"APOE/AREG/IL1A",3
"BP","GO:0009914","hormone transport","3/22","34/1855",0.0882352941176471,7.43983957219251,4.15092137188554,0.00683129347387254,0.0766952582602072,0.0629058778561071,"SPP1/INHBA/NMB",3
"BP","GO:0045620","negative regulation of lymphocyte differentiation","2/22","11/1855",0.181818181818182,15.3305785123967,5.22113087894539,0.00692440015695688,0.0766952582602072,0.0629058778561071,"LGALS1/INHBA",2
"BP","GO:0061387","regulation of extent of cell growth","2/22","11/1855",0.181818181818182,15.3305785123967,5.22113087894539,0.00692440015695688,0.0766952582602072,0.0629058778561071,"SPP1/APOE",2
"BP","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/22","11/1855",0.181818181818182,15.3305785123967,5.22113087894539,0.00692440015695688,0.0766952582602072,0.0629058778561071,"INHBA/IL1A",2
"BP","GO:0050866","negative regulation of cell activation","3/22","35/1855",0.0857142857142857,7.22727272727273,4.07362631399445,0.00741443458098088,0.0812398799787044,0.0666334018935916,"LGALS1/INHBA/APOE",3
"BP","GO:0045595","regulation of cell differentiation","7/22","207/1855",0.0338164251207729,2.85133948177426,3.09512080758188,0.00765441484762178,0.0828845865642424,0.0679823993926021,"SPP1/LGALS1/INHBA/TNFAIP6/AREG/METRNL/IL1A",7
"BP","GO:0043410","positive regulation of MAPK cascade","4/22","69/1855",0.0579710144927536,4.88801054018445,3.60492492381967,0.00772721857075861,0.0828845865642424,0.0679823993926021,"INHBA/APOE/IL1A/GDF15",4
"BP","GO:0070665","positive regulation of leukocyte proliferation","3/22","36/1855",0.0833333333333333,7.02651515151515,3.99931973730234,0.00802646088278866,0.0832327946033603,0.0682680015650722,"NMB/CD70/IL1A",3
"BP","GO:0008585","female gonad development","2/22","12/1855",0.166666666666667,14.0530303030303,4.96848833463935,0.00824976668786987,0.0832327946033603,0.0682680015650722,"INHBA/TNFAIP6",2
"BP","GO:0046545","development of primary female sexual characteristics","2/22","12/1855",0.166666666666667,14.0530303030303,4.96848833463935,0.00824976668786987,0.0832327946033603,0.0682680015650722,"INHBA/TNFAIP6",2
"BP","GO:0046660","female sex differentiation","2/22","12/1855",0.166666666666667,14.0530303030303,4.96848833463935,0.00824976668786987,0.0832327946033603,0.0682680015650722,"INHBA/TNFAIP6",2
"BP","GO:0048640","negative regulation of developmental growth","2/22","12/1855",0.166666666666667,14.0530303030303,4.96848833463935,0.00824976668786987,0.0832327946033603,0.0682680015650722,"SPP1/GDF15",2
"BP","GO:0060395","SMAD protein signal transduction","2/22","12/1855",0.166666666666667,14.0530303030303,4.96848833463935,0.00824976668786987,0.0832327946033603,0.0682680015650722,"INHBA/GDF15",2
"BP","GO:0048608","reproductive structure development","3/22","37/1855",0.0810810810810811,6.83660933660934,3.92780140325001,0.00866771988672009,0.084926986197767,0.0696575869438841,"INHBA/TNFAIP6/IL1A",3
"BP","GO:0061458","reproductive system development","3/22","37/1855",0.0810810810810811,6.83660933660934,3.92780140325001,0.00866771988672009,0.084926986197767,0.0696575869438841,"INHBA/TNFAIP6/IL1A",3
"BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","3/22","37/1855",0.0810810810810811,6.83660933660934,3.92780140325001,0.00866771988672009,0.084926986197767,0.0696575869438841,"INHBA/TNFAIP6/GDF15",3
"BP","GO:0007167","enzyme-linked receptor protein signaling pathway","5/22","114/1855",0.043859649122807,3.6981658692185,3.2569167466745,0.00909378811816472,0.086711364127723,0.0711211436572615,"INHBA/TNFAIP6/AREG/HBEGF/GDF15",5
"BP","GO:0050865","regulation of cell activation","5/22","114/1855",0.043859649122807,3.6981658692185,3.2569167466745,0.00909378811816472,0.086711364127723,0.0711211436572615,"LGALS1/INHBA/CD70/APOE/IL1A",5
"BP","GO:0002682","regulation of immune system process","8/22","270/1855",0.0296296296296296,2.4983164983165,2.91712999796219,0.00910511870624765,0.086711364127723,0.0711211436572615,"LGALS1/INHBA/CCL1/TNFAIP6/CD70/APOE/IL1A/GDF15",8
"BP","GO:0032102","negative regulation of response to external stimulus","4/22","73/1855",0.0547945205479452,4.62017434620174,3.45638442552445,0.00942776213912076,0.0880700852211129,0.0722355742632753,"SPP1/TNFAIP6/APOE/METRNL",4
"BP","GO:0006954","inflammatory response","6/22","163/1855",0.0368098159509202,3.1037367540435,3.08013669129323,0.00953258165522576,0.0880700852211129,0.0722355742632753,"LGALS1/CCL1/TNFAIP6/APOE/METRNL/IL1A",6
"BP","GO:0007292","female gamete generation","2/22","13/1855",0.153846153846154,12.972027972028,4.74438101016967,0.00967993085845402,0.0880700852211129,0.0722355742632753,"INHBA/TNFAIP6",2
"BP","GO:0043113","receptor clustering","2/22","13/1855",0.153846153846154,12.972027972028,4.74438101016967,0.00967993085845402,0.0880700852211129,0.0722355742632753,"TNFAIP6/APOE",2
"BP","GO:1902622","regulation of neutrophil migration","2/22","13/1855",0.153846153846154,12.972027972028,4.74438101016967,0.00967993085845402,0.0880700852211129,0.0722355742632753,"TNFAIP6/IL1A",2
"BP","GO:0070887","cellular response to chemical stimulus","9/22","337/1855",0.0267062314540059,2.25182087941732,2.78231456017239,0.0104455164130642,0.0941945241142688,0.0772588731436697,"SPP1/INHBA/CCL1/CKLF/TNFAIP6/APOE/HBEGF/IL1A/GDF15",9
"BP","GO:0015711","organic anion transport","3/22","40/1855",0.075,6.32386363636364,3.72823755538032,0.0107700467955043,0.0962592660812363,0.0789523860012412,"NMB/APOE/IL1A",3
"BP","GO:0010647","positive regulation of cell communication","8/22","278/1855",0.0287769784172662,2.42642249836494,2.82513824436243,0.0108634107942514,0.0962592660812363,0.0789523860012412,"SPP1/LGALS1/INHBA/NMB/APOE/HBEGF/IL1A/GDF15",8
"BP","GO:0048468","cell development","9/22","340/1855",0.0264705882352941,2.23195187165775,2.75303578546236,0.0110773550890042,0.0966769495657541,0.0792949723208602,"SPP1/LGALS1/INHBA/TNFAIP6/APOE/AREG/AFF4/MANF/IL1A",9
"BP","GO:0023056","positive regulation of signaling","8/22","279/1855",0.028673835125448,2.4177256435321,2.81385142734697,0.0111002974476872,0.0966769495657541,0.0792949723208602,"SPP1/LGALS1/INHBA/NMB/APOE/HBEGF/IL1A/GDF15",8
"BP","GO:0050810","regulation of steroid biosynthetic process","2/22","14/1855",0.142857142857143,12.0454545454545,4.54365857020035,0.0112124529605376,0.0968261827693886,0.0794173742253959,"APOE/IL1A",2
"BP","GO:0030334","regulation of cell migration","6/22","171/1855",0.0350877192982456,2.9585326953748,2.94403392649802,0.0119914358519941,0.102682967505731,0.084221141676102,"CCL1/TNFAIP6/APOE/HBEGF/IL1A/GDF15",6
"BP","GO:0001649","osteoblast differentiation","3/22","42/1855",0.0714285714285714,6.02272727272727,3.60620418617252,0.012323182235857,0.1038237704904,0.0851568346359975,"SPP1/TNFAIP6/AREG",3
"BP","GO:0008283","cell population proliferation","8/22","284/1855",0.028169014084507,2.37516005121639,2.75809548811681,0.0123446310710638,0.1038237704904,0.0851568346359975,"INHBA/NMB/CLEC11A/CD70/APOE/AREG/HBEGF/IL1A",8
"BP","GO:0007166","cell surface receptor signaling pathway","9/22","346/1855",0.0260115606936416,2.19324750394115,2.69531133007715,0.0124303238467407,0.1038237704904,0.0851568346359975,"INHBA/CCL1/TNFAIP6/CD70/APOE/AREG/HBEGF/IL1A/GDF15",9
"BP","GO:0035150","regulation of tube size","2/22","15/1855",0.133333333333333,11.2424242424242,4.36238961950103,0.0128449319005167,0.10388083814783,0.0852036418463684,"APOE/MANF",2
"BP","GO:0035296","regulation of tube diameter","2/22","15/1855",0.133333333333333,11.2424242424242,4.36238961950103,0.0128449319005167,0.10388083814783,0.0852036418463684,"APOE/MANF",2
"BP","GO:0046889","positive regulation of lipid biosynthetic process","2/22","15/1855",0.133333333333333,11.2424242424242,4.36238961950103,0.0128449319005167,0.10388083814783,0.0852036418463684,"APOE/IL1A",2
"BP","GO:0097746","blood vessel diameter maintenance","2/22","15/1855",0.133333333333333,11.2424242424242,4.36238961950103,0.0128449319005167,0.10388083814783,0.0852036418463684,"APOE/MANF",2
"BP","GO:0070372","regulation of ERK1 and ERK2 cascade","3/22","43/1855",0.0697674418604651,5.88266384778013,3.548108809245,0.0131459587062639,0.10547820410774,0.086513810300651,"INHBA/APOE/IL1A",3
"BP","GO:0060284","regulation of cell development","5/22","125/1855",0.04,3.37272727272727,3.00860206984571,0.013322887437955,0.106062674213095,0.0869931959353311,"SPP1/LGALS1/INHBA/TNFAIP6/IL1A",5
