"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0042773","ATP synthesis coupled electron transport","30/122","60/1855",0.5,7.60245901639344,13.7906460394015,2.33572070803556e-21,2.8067577174894e-19,2.78852270494421e-19,"UQCRB/UQCRH/COX4I1/NDUFS6/UQCRQ/NDUFS5/COX6B1/COX7B/UQCR10/NDUFB4/COX5A/NDUFB2/NDUFA1/NDUFB9/NDUFB1/CYCS/NDUFAB1/GHITM/NDUFA6/NDUFB3/NDUFB10/UQCRC1/NDUFS7/NDUFA8/NDUFB5/UQCRC2/NDUFV1/NDUFA12/NDUFA10/NDUFA5",30
"BP","GO:0042775","mitochondrial ATP synthesis coupled electron transport","30/122","60/1855",0.5,7.60245901639344,13.7906460394015,2.33572070803556e-21,2.8067577174894e-19,2.78852270494421e-19,"UQCRB/UQCRH/COX4I1/NDUFS6/UQCRQ/NDUFS5/COX6B1/COX7B/UQCR10/NDUFB4/COX5A/NDUFB2/NDUFA1/NDUFB9/NDUFB1/CYCS/NDUFAB1/GHITM/NDUFA6/NDUFB3/NDUFB10/UQCRC1/NDUFS7/NDUFA8/NDUFB5/UQCRC2/NDUFV1/NDUFA12/NDUFA10/NDUFA5",30
"BP","GO:0006754","ATP biosynthetic process","29/122","58/1855",0.5,7.60245901639344,13.5513065947939,1.20997618627257e-20,1.34214281585004e-18,1.33342314940646e-18,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",29
"BP","GO:0009152","purine ribonucleotide biosynthetic process","30/122","63/1855",0.476190476190476,7.24043715846994,13.3675490124809,1.45981881650918e-20,1.50361338100445e-18,1.4938446686233e-18,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/APRT/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",30
"BP","GO:0019646","aerobic electron transport chain","28/122","55/1855",0.509090909090909,7.74068554396423,13.4612273324996,3.27217037415675e-20,3.14564645302269e-18,3.12520973980866e-18,"UQCRB/UQCRH/COX4I1/NDUFS6/UQCRQ/NDUFS5/COX6B1/COX7B/UQCR10/NDUFB4/COX5A/NDUFB2/NDUFA1/NDUFB9/NDUFB1/CYCS/NDUFAB1/NDUFA6/NDUFB3/NDUFB10/UQCRC1/NDUFS7/NDUFA8/NDUFB5/UQCRC2/NDUFV1/NDUFA10/NDUFA5",28
"BP","GO:0009145","purine nucleoside triphosphate biosynthetic process","29/122","60/1855",0.483333333333333,7.349043715847,13.2613340509246,4.15733962356134e-20,3.5264021983385e-18,3.50349178183714e-18,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",29
"BP","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","29/122","60/1855",0.483333333333333,7.349043715847,13.2613340509246,4.15733962356134e-20,3.5264021983385e-18,3.50349178183714e-18,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",29
"BP","GO:0009201","ribonucleoside triphosphate biosynthetic process","29/122","61/1855",0.475409836065574,7.2285675893577,13.1213155131621,7.52901996598866e-20,5.79117409490363e-18,5.75354985266358e-18,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",29
"BP","GO:0009260","ribonucleotide biosynthetic process","30/122","66/1855",0.454545454545455,6.91132637853949,12.9714114368186,8.03214160180809e-20,5.79117409490363e-18,5.75354985266358e-18,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/APRT/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",30
"BP","GO:0046390","ribose phosphate biosynthetic process","30/122","66/1855",0.454545454545455,6.91132637853949,12.9714114368186,8.03214160180809e-20,5.79117409490363e-18,5.75354985266358e-18,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/APRT/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",30
"BP","GO:0009142","nucleoside triphosphate biosynthetic process","29/122","62/1855",0.467741935483871,7.11197778952935,12.9844322968163,1.34384305266215e-19,9.22772229494679e-18,9.16777140187064e-18,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",29
"BP","GO:0006164","purine nucleotide biosynthetic process","30/122","69/1855",0.434782608695652,6.61083392729865,12.5993091209283,3.95240760000078e-19,2.5906235269096e-17,2.57379270028759e-17,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/APRT/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",30
"BP","GO:0009165","nucleotide biosynthetic process","30/122","75/1855",0.4,6.08196721311475,11.9175775939731,7.19354391252373e-18,4.51003927037358e-16,4.48073833635918e-16,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/APRT/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",30
"BP","GO:0034220","monoatomic ion transmembrane transport","40/122","144/1855",0.277777777777778,4.2235883424408,10.6839369572213,3.12753142060798e-17,1.87912512854863e-15,1.8669167822138e-15,"UQCRH/COX4I1/NDUFS6/NDUFS5/ATP5MC3/SLC25A3/ATP5ME/ATP5MF/ATP5PF/COX6B1/ATP5F1B/COX7B/UQCR10/NDUFB4/COX5A/ATP5PB/SLC25A5/CALM3/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/VDAC2/ATP5F1A/GHITM/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/UQCRC1/NDUFS7/VDAC3/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",40
"BP","GO:0098662","inorganic cation transmembrane transport","38/122","130/1855",0.292307692307692,4.44451450189155,10.8029071370858,3.58307197184829e-17,2.06671591336209e-15,2.05328882260443e-15,"UQCRH/COX4I1/NDUFS6/NDUFS5/ATP5MC3/SLC25A3/ATP5ME/ATP5MF/ATP5PF/COX6B1/ATP5F1B/COX7B/UQCR10/NDUFB4/COX5A/ATP5PB/SLC25A5/CALM3/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/ATP5F1A/GHITM/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/UQCRC1/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",38
"BP","GO:0072522","purine-containing compound biosynthetic process","30/122","79/1855",0.379746835443038,5.7740195061216,11.5030167705917,4.15714275200607e-17,2.30561532630491e-15,2.29063614796772e-15,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/APRT/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",30
"BP","GO:0098660","inorganic ion transmembrane transport","38/122","133/1855",0.285714285714286,4.34426229508197,10.6180576314558,8.58166094717466e-17,4.58324262437995e-15,4.55346610101548e-15,"UQCRH/COX4I1/NDUFS6/NDUFS5/ATP5MC3/SLC25A3/ATP5ME/ATP5MF/ATP5PF/COX6B1/ATP5F1B/COX7B/UQCR10/NDUFB4/COX5A/ATP5PB/SLC25A5/CALM3/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/ATP5F1A/GHITM/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/UQCRC1/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",38
"BP","GO:0098655","monoatomic cation transmembrane transport","38/122","134/1855",0.283582089552239,4.31184242720822,10.557646789129,1.14121406411543e-16,5.87725243019448e-15,5.83906895210941e-15,"UQCRH/COX4I1/NDUFS6/NDUFS5/ATP5MC3/SLC25A3/ATP5ME/ATP5MF/ATP5PF/COX6B1/ATP5F1B/COX7B/UQCR10/NDUFB4/COX5A/ATP5PB/SLC25A5/CALM3/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/ATP5F1A/GHITM/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/UQCRC1/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",38
"BP","GO:1901293","nucleoside phosphate biosynthetic process","30/122","86/1855",0.348837209302326,5.30404117422798,10.8416959956333,6.7256695064456e-16,3.34428118217054e-14,3.3225539739646e-14,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/APRT/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",30
"BP","GO:0009150","purine ribonucleotide metabolic process","31/122","95/1855",0.326315789473684,4.96160483175151,10.5150688410372,1.78435062871166e-15,8.57677868867404e-14,8.52105686202305e-14,"HINT1/NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/APRT/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",31
"BP","GO:0097250","mitochondrial respirasome assembly","21/122","41/1855",0.51219512195122,7.78788484606158,11.6585154331563,2.47409422315776e-15,1.15085286122371e-13,1.14337597206034e-13,"NDUFS5/NDUFB4/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/NDUFAB1/HIGD2A/NDUFA6/UQCC2/NDUFB3/NDUFB10/NDUFA13/NDUFAF3/NDUFS7/NDUFA8/NDUFB5/NDUFA12/NDUFA10/NDUFA5",21
"BP","GO:0046034","ATP metabolic process","29/122","85/1855",0.341176470588235,5.18756027000964,10.4838162218874,4.48689587133578e-15,2.02190745202069e-13,2.00877147397631e-13,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",29
"BP","GO:0009259","ribonucleotide metabolic process","31/122","98/1855",0.316326530612245,4.80971896955504,10.2791119587494,4.85925989788349e-15,2.12334932507515e-13,2.1095542969759e-13,"HINT1/NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/APRT/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",31
"BP","GO:0019693","ribose phosphate metabolic process","31/122","99/1855",0.313131313131313,4.76113594966054,10.2025767872582,6.72138608223832e-15,2.74954566953372e-13,2.73168235362829e-13,"HINT1/NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/APRT/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",31
"BP","GO:0010257","NADH dehydrogenase complex assembly","18/122","30/1855",0.6,9.12295081967213,11.8981246824786,6.86433038163759e-15,2.74954566953372e-13,2.73168235362829e-13,"NDUFS5/NDUFB4/NDUFB2/NDUFA1/NDUFB9/NDUFB1/NDUFAB1/NDUFA6/NDUFB3/NDUFB10/NDUFA13/NDUFAF3/NDUFS7/NDUFA8/NDUFB5/NDUFA12/NDUFA10/NDUFA5",18
"BP","GO:0032981","mitochondrial respiratory chain complex I assembly","18/122","30/1855",0.6,9.12295081967213,11.8981246824786,6.86433038163759e-15,2.74954566953372e-13,2.73168235362829e-13,"NDUFS5/NDUFB4/NDUFB2/NDUFA1/NDUFB9/NDUFB1/NDUFAB1/NDUFA6/NDUFB3/NDUFB10/NDUFA13/NDUFAF3/NDUFS7/NDUFA8/NDUFB5/NDUFA12/NDUFA10/NDUFA5",18
"BP","GO:0006811","monoatomic ion transport","40/122","167/1855",0.239520958083832,3.64189653479925,9.49343363058628,9.62126796215959e-15,3.74969416254976e-13,3.72533305732552e-13,"UQCRH/COX4I1/NDUFS6/NDUFS5/ATP5MC3/SLC25A3/ATP5ME/ATP5MF/ATP5PF/COX6B1/ATP5F1B/COX7B/UQCR10/NDUFB4/COX5A/ATP5PB/SLC25A5/CALM3/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/VDAC2/ATP5F1A/GHITM/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/UQCRC1/NDUFS7/VDAC3/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",40
"BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","29/122","89/1855",0.325842696629214,4.95441149382943,10.1418460160138,1.82541098524161e-14,6.92695431768001e-13,6.88195111056464e-13,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",29
"BP","GO:0009199","ribonucleoside triphosphate metabolic process","29/122","90/1855",0.322222222222222,4.89936247723133,10.0595373389493,2.55684213696303e-14,9.4537599012838e-13,9.3923404815295e-13,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",29
"BP","GO:0090407","organophosphate biosynthetic process","31/122","105/1855",0.295238095238095,4.48907103825137,9.76384633822986,4.29232048123639e-14,1.54738153348572e-12,1.53732846709545e-12,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/APRT/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/SERINC1/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",31
"BP","GO:0006812","monoatomic cation transport","38/122","158/1855",0.240506329113924,3.65687902054368,9.26178938265949,4.88113479297967e-14,1.69568661538518e-12,1.68467003689264e-12,"UQCRH/COX4I1/NDUFS6/NDUFS5/ATP5MC3/SLC25A3/ATP5ME/ATP5MF/ATP5PF/COX6B1/ATP5F1B/COX7B/UQCR10/NDUFB4/COX5A/ATP5PB/SLC25A5/CALM3/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/ATP5F1A/GHITM/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/UQCRC1/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",38
"BP","GO:0009144","purine nucleoside triphosphate metabolic process","29/122","92/1855",0.315217391304348,4.79285459729152,9.89850143402574,4.93889305451994e-14,1.69568661538518e-12,1.68467003689264e-12,"NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",29
"BP","GO:0006163","purine nucleotide metabolic process","32/122","113/1855",0.283185840707965,4.30581749601045,9.6189910164127,5.71393673719098e-14,1.87798056037736e-12,1.86577965010117e-12,"HINT1/NDUFS6/NDUFS5/ATP5MC3/ATP5ME/ATP5MF/ATP5PF/ATP5F1B/NDUFB4/ATP5PB/NDUFB2/NDUFA1/ATP5F1D/APRT/NDUFB9/NDUFB1/NDUFAB1/ATP5F1A/NDUFA6/MDH1/ATP5PD/NDUFB3/NDUFB10/ATP5PO/NDUFA13/NDUFS7/NDUFA8/NDUFB5/NDUFV1/NDUFA12/NDUFA10/NDUFA5",32
"BP","GO:0033108","mitochondrial respiratory chain complex assembly","19/122","37/1855",0.513513513513513,7.80793088170137,11.0956962536051,5.73031516342608e-14,1.87798056037736e-12,1.86577965010117e-12,"NDUFS5/NDUFB4/NDUFB2/NDUFA1/NDUFB9/NDUFB1/NDUFAB1/NDUFA6/UQCC2/NDUFB3/NDUFB10/NDUFA13/NDUFAF3/NDUFS7/NDUFA8/NDUFB5/NDUFA12/NDUFA10/NDUFA5",19
