"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0006508","proteolysis","10/20","288/1855",0.0347222222222222,3.22048611111111,4.27919064197141,0.000303454487975773,0.0152738758947806,0.0142144470683388,"CSTB/CST3/A2M/CTSL/SERPINB1/SERPINI1/CD109/PSMD11/CTSH/TIMP3",10
"BP","GO:0046434","organophosphate catabolic process","4/20","36/1855",0.111111111111111,10.3055555555556,5.8847637939126,0.000464538306435688,0.0215831643913196,0.0200861097681504,"PRDX6/AMPD3/GPI/PFKL",4
"BP","GO:0009100","glycoprotein metabolic process","4/20","44/1855",0.0909090909090909,8.43181818181818,5.20731701395107,0.00101245785186314,0.0436803244660955,0.0406505633755577,"CST3/CTSL/OGA/PTX3",4
"BP","GO:1901135","carbohydrate derivative metabolic process","7/20","167/1855",0.0419161676646707,3.8877245508982,4.08300214462747,0.00119492673619885,0.0481157165776072,0.0447783071670307,"CST3/CTSL/AMPD3/OGA/GPI/PFKL/PTX3",7
"BP","GO:0010951","negative regulation of endopeptidase activity","3/20","22/1855",0.136363636363636,12.6477272727273,5.73618473746183,0.00144965102909894,0.0547243263484849,0.0509285295749232,"SERPINB1/SERPINI1/TIMP3",3
"BP","GO:0009154","purine ribonucleotide catabolic process","3/20","25/1855",0.12,11.13,5.32237822039511,0.00212069318501575,0.0741426887721406,0.0689999926879105,"AMPD3/GPI/PFKL",3
"BP","GO:0009056","catabolic process","11/20","436/1855",0.0252293577981651,2.34002293577982,3.33899760192596,0.00220955032764657,0.0741426887721406,0.0689999926879105,"PRDX6/CST3/CTSL/AMPD3/QSOX1/OGA/PSMD11/GPI/CTSH/PFKL/TIMP3",11
"BP","GO:0009261","ribonucleotide catabolic process","3/20","26/1855",0.115384615384615,10.7019230769231,5.19983396683649,0.00238081760529338,0.075684938610379,0.0704352687660202,"AMPD3/GPI/PFKL",3
"BP","GO:0065009","regulation of molecular function","9/20","307/1855",0.0293159609120521,2.71905537459283,3.44132274184549,0.00255285963311992,0.0765066609596784,0.0711999946888607,"CSTB/CST3/A2M/SERPINB1/SERPINI1/CD109/CTSH/PTX3/TIMP3",9
"BP","GO:0006195","purine nucleotide catabolic process","3/20","27/1855",0.111111111111111,10.3055555555556,5.08379372918383,0.00265999980157822,0.0765066609596784,0.0711999946888607,"AMPD3/GPI/PFKL",3
"BP","GO:0072523","purine-containing compound catabolic process","3/20","28/1855",0.107142857142857,9.9375,4.97367754172064,0.00295871253356378,0.0812301077396602,0.0755958130585196,"AMPD3/GPI/PFKL",3
"BP","GO:0009166","nucleotide catabolic process","3/20","31/1855",0.0967741935483871,8.9758064516129,4.67406626106612,0.0039764834529437,0.101232203597172,0.0942105206010629,"AMPD3/GPI/PFKL",3
"BP","GO:0030198","extracellular matrix organization","3/20","32/1855",0.09375,8.6953125,4.58310433493137,0.00435767763828886,0.101232203597172,0.0942105206010629,"CST3/QSOX1/PTX3",3
"BP","GO:0043062","extracellular structure organization","3/20","32/1855",0.09375,8.6953125,4.58310433493137,0.00435767763828886,0.101232203597172,0.0942105206010629,"CST3/QSOX1/PTX3",3
"BP","GO:0045229","external encapsulating structure organization","3/20","32/1855",0.09375,8.6953125,4.58310433493137,0.00435767763828886,0.101232203597172,0.0942105206010629,"CST3/QSOX1/PTX3",3
"BP","GO:0030574","collagen catabolic process","2/20","10/1855",0.2,18.55,5.8080555842469,0.00472065618703529,0.102690635592875,0.09556779262216,"CST3/CTSL",2
"BP","GO:1901292","nucleoside phosphate catabolic process","3/20","33/1855",0.0909090909090909,8.43181818181818,4.49603505008243,0.00476049304072932,0.102690635592875,0.09556779262216,"AMPD3/GPI/PFKL",3
"BP","GO:1903018","regulation of glycoprotein metabolic process","2/20","11/1855",0.181818181818182,16.8636363636364,5.50770231118813,0.00573245176230456,0.119393133256274,0.111111769185867,"CST3/PTX3",2
"BP","GO:0008585","female gonad development","2/20","12/1855",0.166666666666667,15.4583333333333,5.24442666579885,0.0068345627126765,0.129002371201769,0.120054489755568,"A2M/PTX3",2
"BP","GO:0046545","development of primary female sexual characteristics","2/20","12/1855",0.166666666666667,15.4583333333333,5.24442666579885,0.0068345627126765,0.129002371201769,0.120054489755568,"A2M/PTX3",2
"BP","GO:0046660","female sex differentiation","2/20","12/1855",0.166666666666667,15.4583333333333,5.24442666579885,0.0068345627126765,0.129002371201769,0.120054489755568,"A2M/PTX3",2
"BP","GO:0072524","pyridine-containing compound metabolic process","3/20","40/1855",0.075,6.95625,3.97481049089569,0.00821428563909074,0.150346318970024,0.139917975479249,"PDXK/GPI/PFKL",3
"BP","GO:0031638","zymogen activation","2/20","14/1855",0.142857142857143,13.25,4.80203189968787,0.00930229310665828,0.165252501071224,0.153790232785001,"CTSL/CTSH",2
"CC","GO:0099503","secretory vesicle","19/21","238/1904",0.0798319327731092,7.23809523809524,10.8619265678996,6.03390690367298e-16,5.6718724894526e-14,4.63658109440134e-14,"PRDX6/CSTB/CST3/A2M/CTSL/SERPINB1/SERPINI1/AMPD3/PDXK/CD109/RABAC1/QSOX1/PSMD11/GPI/CTSH/PFKL/PTX3/TIMP3/DBNL",19
"CC","GO:0031983","vesicle lumen","15/21","107/1904",0.14018691588785,12.7102803738318,13.1640349027264,2.72617493897287e-15,6.40651110658624e-14,5.2371255406584e-14,"PRDX6/CSTB/A2M/SERPINB1/SERPINI1/AMPD3/PDXK/QSOX1/PSMD11/GPI/CTSH/PFKL/PTX3/TIMP3/DBNL",15
"CC","GO:0034774","secretory granule lumen","15/21","107/1904",0.14018691588785,12.7102803738318,13.1640349027264,2.72617493897287e-15,6.40651110658624e-14,5.2371255406584e-14,"PRDX6/CSTB/A2M/SERPINB1/SERPINI1/AMPD3/PDXK/QSOX1/PSMD11/GPI/CTSH/PFKL/PTX3/TIMP3/DBNL",15
"CC","GO:0060205","cytoplasmic vesicle lumen","15/21","107/1904",0.14018691588785,12.7102803738318,13.1640349027264,2.72617493897287e-15,6.40651110658624e-14,5.2371255406584e-14,"PRDX6/CSTB/A2M/SERPINB1/SERPINI1/AMPD3/PDXK/QSOX1/PSMD11/GPI/CTSH/PFKL/PTX3/TIMP3/DBNL",15
"CC","GO:0030141","secretory granule","18/21","215/1904",0.0837209302325581,7.5906976744186,10.8327738574268,4.52017056178337e-15,8.49792065615274e-14,6.94678844231971e-14,"PRDX6/CSTB/CST3/A2M/CTSL/SERPINB1/SERPINI1/AMPD3/PDXK/CD109/QSOX1/PSMD11/GPI/CTSH/PFKL/PTX3/TIMP3/DBNL",18
"CC","GO:0031410","cytoplasmic vesicle","20/21","448/1904",0.0446428571428571,4.04761904761905,7.78794508028213,3.19982122097368e-12,4.7003258393493e-11,3.8423716267917e-11,"PRDX6/CSTB/CST3/A2M/CTSL/SERPINB1/YIPF3/SERPINI1/AMPD3/PDXK/CD109/RABAC1/QSOX1/PSMD11/GPI/CTSH/PFKL/PTX3/TIMP3/DBNL",20
"CC","GO:0097708","intracellular vesicle","20/21","450/1904",0.0444444444444444,4.02962962962963,7.7645711626979,3.50024264632394e-12,4.7003258393493e-11,3.8423716267917e-11,"PRDX6/CSTB/CST3/A2M/CTSL/SERPINB1/YIPF3/SERPINI1/AMPD3/PDXK/CD109/RABAC1/QSOX1/PSMD11/GPI/CTSH/PFKL/PTX3/TIMP3/DBNL",20
"CC","GO:1904724","tertiary granule lumen","6/21","17/1904",0.352941176470588,32,13.5551424510509,9.49127287483638e-09,1.11522456279327e-07,9.11661736661916e-08,"CSTB/CST3/QSOX1/CTSH/PTX3/DBNL",6
"CC","GO:1904813","ficolin-1-rich granule lumen","8/21","59/1904",0.135593220338983,12.2937853107345,9.30403273717678,7.80217048835597e-08,8.14893362117179e-07,6.66150228830393e-07,"CSTB/CST3/AMPD3/PSMD11/GPI/CTSH/PFKL/DBNL",8
"CC","GO:0101002","ficolin-1-rich granule","8/21","76/1904",0.105263157894737,9.54385964912281,8.02558479141423,5.96475789877967e-07,5.60687242485289e-06,4.5834455432728e-06,"CSTB/CST3/AMPD3/PSMD11/GPI/CTSH/PFKL/DBNL",8
"CC","GO:0030312","external encapsulating structure","7/21","59/1904",0.11864406779661,10.7570621468927,8.03805129419925,1.58609912143454e-06,1.24244431179039e-05,1.01565996372562e-05,"CSTB/A2M/CTSL/SERPINB1/CTSH/PTX3/TIMP3",7
"CC","GO:0031012","extracellular matrix","7/21","59/1904",0.11864406779661,10.7570621468927,8.03805129419925,1.58609912143454e-06,1.24244431179039e-05,1.01565996372562e-05,"CSTB/A2M/CTSL/SERPINB1/CTSH/PTX3/TIMP3",7
"CC","GO:0070820","tertiary granule","6/21","46/1904",0.130434782608696,11.8260869565217,7.84750233494904,5.88909976875874e-06,4.25827214048709e-05,3.48100634104768e-05,"CSTB/CST3/QSOX1/CTSH/PTX3/DBNL",6
"CC","GO:0062023","collagen-containing extracellular matrix","6/21","52/1904",0.115384615384615,10.4615384615385,7.3037655050979,1.2281530596674e-05,8.24617054348114e-05,6.74099047787372e-05,"CSTB/A2M/CTSL/SERPINB1/CTSH/TIMP3",6
"CC","GO:0035580","specific granule lumen","3/21","14/1904",0.214285714285714,19.4285714285714,7.30682435249407,0.000389719131769106,0.00244223989241973,0.00199645590309788,"PDXK/QSOX1/PTX3",3
"CC","GO:0031091","platelet alpha granule","3/21","20/1904",0.15,13.6,5.98065809565083,0.00116950153958199,0.0068708215450442,0.00561668502562404,"A2M/CD109/QSOX1",3
"CC","GO:0043204","perikaryon","2/21","11/1904",0.181818181818182,16.4848484848485,5.43790826988525,0.00600393697029825,0.0331982397181198,0.0271385386273543,"SERPINI1/DBNL",2
"CC","GO:0042581","specific granule","3/21","38/1904",0.0789473684210526,7.1578947368421,4.04829470912244,0.00761424292665832,0.0397632686169935,0.0325052475816408,"PDXK/QSOX1/PTX3",3
"CC","GO:0005771","multivesicular body","2/21","14/1904",0.142857142857143,12.952380952381,4.73905145342639,0.00973753089463452,0.0481751528471392,0.0393817038951978,"CTSL/CTSH",2
"CC","GO:0031093","platelet alpha granule lumen","2/21","15/1904",0.133333333333333,12.0888888888889,4.55220240525935,0.0111611984410994,0.0524576326731673,0.0428824992736978,"A2M/QSOX1",2
"CC","GO:0005794","Golgi apparatus","6/21","211/1904",0.028436018957346,2.5781990521327,2.56671948963506,0.0224045377022285,0.100286978286166,0.0819815164041444,"CST3/CTSL/YIPF3/RABAC1/QSOX1/DBNL",6
"MF","GO:0061134","peptidase regulator activity","9/21","35/1899",0.257142857142857,23.2530612244898,14.0478799893395,2.05742810310605e-11,1.93398241691968e-09,1.64594248248484e-09,"CSTB/CST3/A2M/CTSL/SERPINB1/SERPINI1/CD109/CTSH/TIMP3",9
"MF","GO:0004866","endopeptidase inhibitor activity","7/21","18/1899",0.388888888888889,35.1666666666667,15.3976492670356,1.97122060077495e-10,9.26473682364225e-09,7.88488240309978e-09,"CSTB/CST3/A2M/SERPINB1/SERPINI1/CD109/TIMP3",7
"MF","GO:0030414","peptidase inhibitor activity","7/21","19/1899",0.368421052631579,33.3157894736842,14.966581104489,3.10080985085021e-10,9.71587086599734e-09,8.26882626893391e-09,"CSTB/CST3/A2M/SERPINB1/SERPINI1/CD109/TIMP3",7
"MF","GO:0061135","endopeptidase regulator activity","7/21","25/1899",0.28,25.32,12.9407288999658,2.8444979817727e-09,6.68457025716583e-08,5.68899596354539e-08,"CSTB/CST3/A2M/SERPINB1/SERPINI1/CD109/TIMP3",7
"MF","GO:0004857","enzyme inhibitor activity","7/21","64/1899",0.109375,9.890625,7.64916805362673,2.84350243255098e-06,5.34578457319585e-05,4.54960389208157e-05,"CSTB/CST3/A2M/SERPINB1/SERPINI1/CD109/TIMP3",7
"MF","GO:0030234","enzyme regulator activity","10/21","205/1899",0.048780487804878,4.41114982578397,5.46677223522177,2.10604067778339e-05,0.000329946372852732,0.000280805423704453,"CSTB/CST3/A2M/CTSL/SERPINB1/SERPINI1/CD109/CTSH/TIMP3/DBNL",10
"MF","GO:0140678","molecular function inhibitor activity","7/21","93/1899",0.0752688172043011,6.80645161290323,6.07020516633733,3.57414816551522e-05,0.000479957039369186,0.000408474076058882,"CSTB/CST3/A2M/SERPINB1/SERPINI1/CD109/TIMP3",7
"MF","GO:0098772","molecular function regulator activity","11/21","320/1899",0.034375,3.10848214285714,4.37284223352395,0.000188095313045625,0.00221011992828609,0.00188095313045625,"CSTB/CST3/A2M/CTSL/SERPINB1/SERPINI1/CD109/GPI/CTSH/TIMP3/DBNL",11
"MF","GO:0030246","carbohydrate binding","3/21","24/1899",0.125,11.3035714285714,5.37035170240986,0.00203328244915298,0.0212365055800422,0.0180736217702487,"GPI/PFKL/PTX3",3
"MF","GO:0002020","protease binding","3/21","30/1899",0.1,9.04285714285714,4.69435889033172,0.00390773652234638,0.036732723310056,0.031261892178771,"CSTB/CST3/A2M",3
"MF","GO:0016860","intramolecular oxidoreductase activity","2/21","11/1899",0.181818181818182,16.4415584415584,5.42995755114234,0.00603464695557937,0.0472714011520384,0.0402309797038625,"QSOX1/GPI",2
"MF","GO:0048029","monosaccharide binding","2/21","11/1899",0.181818181818182,16.4415584415584,5.42995755114234,0.00603464695557937,0.0472714011520384,0.0402309797038625,"GPI/PFKL",2
"MF","GO:0004197","cysteine-type endopeptidase activity","2/21","14/1899",0.142857142857143,12.9183673469388,4.7318946291419,0.00978682411883648,0.0657115333693307,0.0559247092504942,"CTSL/CTSH",2
"MF","GO:0043028","cysteine-type endopeptidase regulator activity involved in apoptotic process","2/21","14/1899",0.142857142857143,12.9183673469388,4.7318946291419,0.00978682411883648,0.0657115333693307,0.0559247092504942,"CTSL/CTSH",2
"MF","GO:0016504","peptidase activator activity","2/21","16/1899",0.125,11.3035714285714,4.3755492339852,0.0127349134215438,0.0798054574416744,0.0679195382482335,"CTSL/CTSH",2
"MF","GO:0042802","identical protein binding","8/21","324/1899",0.0246913580246914,2.23280423280423,2.57594330567893,0.0172606533081528,0.101406338185398,0.086303266540764,"PRDX6/CST3/A2M/PDXK/RABAC1/OGA/PFKL/PTX3",8
"MF","GO:0008234","cysteine-type peptidase activity","2/21","25/1899",0.08,7.23428571428571,3.3172780145354,0.0299895814896568,0.165824744707514,0.141127442304267,"CTSL/CTSH",2
