"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0045935","positive regulation of nucleobase-containing compound metabolic process","54/75","309/1855",0.174757281553398,4.32233009708738,13.1278247621121,1.31088692391938e-27,1.73990446265663e-25,1.4551472074129e-25,"CITED4/JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/EDF1/BTG2/JUNB/ZEB2/SFPQ/SOX4/RLF/ID2/POU2F2/PCBP1/NFKBIZ/RBPJ/HDGF/KDM6B/HIVEP3/MAML2/ARID4B/GTF2I/RUNX1/MEF2A/KLF6/ETS1/NFKB2/RAP2C/MAFB/IER5/STAT3/GPBP1/ELL2/MEIS2/STAT5A/FOSL2/CREM/NCOA7/MAFG/ATF4/SERTAD2/LMO2/CREBRF/ARGLU1/PPARD/MED28/KLF5/CCPG1/PBX3/IRF8/RUNX3",54
"BP","GO:0000122","negative regulation of transcription by RNA polymerase II","36/75","121/1855",0.297520661157025,7.35867768595041,14.8460338243071,4.62444012600217e-25,5.62640215330264e-23,4.70557065452852e-23,"JUND/MEF2C/NR3C1/HNRNPU/BTG2/ZEB2/SFPQ/SOX4/ID2/RBPJ/HDGF/ARID4B/RUNX1/N4BP2L2/TCF25/MEF2A/ZBTB10/TXNIP/DRAP1/FOXP1/MAFB/STAT3/MEIS2/CREM/MAFG/UXT/ATF4/CREBRF/PRDM1/PPARD/ETV3/KLF5/SATB1/IRF8/KLF3/RUNX3",36
"BP","GO:0045892","negative regulation of DNA-templated transcription","39/75","175/1855",0.222857142857143,5.512,12.8709015948833,3.27614972116248e-22,3.41655613778373e-20,2.85739374176577e-20,"JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/BTG2/ZEB2/SFPQ/SOX4/ID2/ZNF706/RBPJ/HDGF/ARID4B/RUNX1/N4BP2L2/TCF25/MEF2A/ZBTB10/TXNIP/DRAP1/FOXP1/MAFB/STAT3/MEIS2/CREM/MAFG/UXT/ATF4/CREBRF/PRDM1/PPARD/ETV3/KLF5/SATB1/IRF8/KLF3/RUNX3",39
"BP","GO:1902679","negative regulation of RNA biosynthetic process","39/75","175/1855",0.222857142857143,5.512,12.8709015948833,3.27614972116248e-22,3.41655613778373e-20,2.85739374176577e-20,"JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/BTG2/ZEB2/SFPQ/SOX4/ID2/ZNF706/RBPJ/HDGF/ARID4B/RUNX1/N4BP2L2/TCF25/MEF2A/ZBTB10/TXNIP/DRAP1/FOXP1/MAFB/STAT3/MEIS2/CREM/MAFG/UXT/ATF4/CREBRF/PRDM1/PPARD/ETV3/KLF5/SATB1/IRF8/KLF3/RUNX3",39
"BP","GO:0010557","positive regulation of macromolecule biosynthetic process","55/75","415/1855",0.132530120481928,3.27791164658635,10.8082448052005,8.992434652862e-22,8.75263639545235e-20,7.32015733145258e-20,"CITED4/JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/EDF1/JUNB/ZEB2/SFPQ/SOX4/RLF/ID2/POU2F2/PCBP1/NFKBIZ/RBPJ/HDGF/KDM6B/HIVEP3/MAML2/ARID4B/GTF2I/RUNX1/MEF2A/KLF6/FOXP1/ETS1/NFKB2/RAP2C/MAFB/IER5/STAT3/GPBP1/ELL2/MEIS2/STAT5A/FOSL2/CREM/NCOA7/MAFG/ATF4/SERTAD2/LMO2/CREBRF/ARGLU1/PRDM1/PPARD/MED28/KLF5/CCPG1/PBX3/IRF8/RUNX3",55
"BP","GO:0031328","positive regulation of cellular biosynthetic process","55/75","422/1855",0.130331753554502,3.22353870458136,10.6648148277537,2.18832667000286e-21,1.99684808637761e-19,1.67003877447587e-19,"CITED4/JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/EDF1/JUNB/ZEB2/SFPQ/SOX4/RLF/ID2/POU2F2/PCBP1/NFKBIZ/RBPJ/HDGF/KDM6B/HIVEP3/MAML2/ARID4B/GTF2I/RUNX1/MEF2A/KLF6/FOXP1/ETS1/NFKB2/RAP2C/MAFB/IER5/STAT3/GPBP1/ELL2/MEIS2/STAT5A/FOSL2/CREM/NCOA7/MAFG/ATF4/SERTAD2/LMO2/CREBRF/ARGLU1/PRDM1/PPARD/MED28/KLF5/CCPG1/PBX3/IRF8/RUNX3",55
"BP","GO:0009891","positive regulation of biosynthetic process","55/75","430/1855",0.127906976744186,3.16356589147287,10.504428208075,5.9165038950575e-21,5.08123275693174e-19,4.24962508871003e-19,"CITED4/JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/EDF1/JUNB/ZEB2/SFPQ/SOX4/RLF/ID2/POU2F2/PCBP1/NFKBIZ/RBPJ/HDGF/KDM6B/HIVEP3/MAML2/ARID4B/GTF2I/RUNX1/MEF2A/KLF6/FOXP1/ETS1/NFKB2/RAP2C/MAFB/IER5/STAT3/GPBP1/ELL2/MEIS2/STAT5A/FOSL2/CREM/NCOA7/MAFG/ATF4/SERTAD2/LMO2/CREBRF/ARGLU1/PRDM1/PPARD/MED28/KLF5/CCPG1/PBX3/IRF8/RUNX3",55
"BP","GO:0051253","negative regulation of RNA metabolic process","39/75","201/1855",0.194029850746269,4.79900497512438,11.7051136242095,7.9241400937463e-20,6.42735807603866e-18,5.37544006359398e-18,"JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/BTG2/ZEB2/SFPQ/SOX4/ID2/ZNF706/RBPJ/HDGF/ARID4B/RUNX1/N4BP2L2/TCF25/MEF2A/ZBTB10/TXNIP/DRAP1/FOXP1/MAFB/STAT3/MEIS2/CREM/MAFG/UXT/ATF4/CREBRF/PRDM1/PPARD/ETV3/KLF5/SATB1/IRF8/KLF3/RUNX3",39
"BP","GO:0045934","negative regulation of nucleobase-containing compound metabolic process","39/75","217/1855",0.179723502304147,4.44516129032258,11.0830163141785,1.52135511715408e-18,1.16904130054998e-16,9.77712983877413e-17,"JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/BTG2/ZEB2/SFPQ/SOX4/ID2/ZNF706/RBPJ/HDGF/ARID4B/RUNX1/N4BP2L2/TCF25/MEF2A/ZBTB10/TXNIP/DRAP1/FOXP1/MAFB/STAT3/MEIS2/CREM/MAFG/UXT/ATF4/CREBRF/PRDM1/PPARD/ETV3/KLF5/SATB1/IRF8/KLF3/RUNX3",39
"BP","GO:0010558","negative regulation of macromolecule biosynthetic process","41/75","346/1855",0.11849710982659,2.93082851637765,8.17170404229038,9.00105375879694e-13,6.57076924392177e-11,5.49538018958129e-11,"JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/BTG2/ZEB2/SFPQ/SOX4/RLF/ID2/ZNF706/RBPJ/HDGF/ARID4B/RUNX1/N4BP2L2/TCF25/MEF2A/ZBTB10/TXNIP/DRAP1/FOXP1/MAFB/STAT3/MEIS2/CREM/PTBP3/MAFG/UXT/ATF4/CREBRF/PRDM1/PPARD/ETV3/KLF5/SATB1/IRF8/KLF3/RUNX3",41
"BP","GO:0031327","negative regulation of cellular biosynthetic process","41/75","352/1855",0.116477272727273,2.88087121212121,8.04500644299575,1.66725734880576e-12,1.15914082345543e-10,9.69432844418386e-11,"JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/BTG2/ZEB2/SFPQ/SOX4/RLF/ID2/ZNF706/RBPJ/HDGF/ARID4B/RUNX1/N4BP2L2/TCF25/MEF2A/ZBTB10/TXNIP/DRAP1/FOXP1/MAFB/STAT3/MEIS2/CREM/PTBP3/MAFG/UXT/ATF4/CREBRF/PRDM1/PPARD/ETV3/KLF5/SATB1/IRF8/KLF3/RUNX3",41
"BP","GO:0009890","negative regulation of biosynthetic process","41/75","357/1855",0.11484593837535,2.84052287581699,7.94136059325465,2.75714692423321e-12,1.82974295880931e-10,1.53028250340216e-10,"JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/BTG2/ZEB2/SFPQ/SOX4/RLF/ID2/ZNF706/RBPJ/HDGF/ARID4B/RUNX1/N4BP2L2/TCF25/MEF2A/ZBTB10/TXNIP/DRAP1/FOXP1/MAFB/STAT3/MEIS2/CREM/PTBP3/MAFG/UXT/ATF4/CREBRF/PRDM1/PPARD/ETV3/KLF5/SATB1/IRF8/KLF3/RUNX3",41
"BP","GO:0031324","negative regulation of cellular metabolic process","41/75","406/1855",0.100985221674877,2.49770114942529,7.00695748807371,2.40667179397855e-10,1.52771339965595e-08,1.27768388147145e-08,"JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/BTG2/ZEB2/SFPQ/SOX4/RLF/ID2/ZNF706/RBPJ/HDGF/ARID4B/RUNX1/N4BP2L2/TCF25/MEF2A/ZBTB10/TXNIP/DRAP1/FOXP1/MAFB/STAT3/MEIS2/CREM/PTBP3/MAFG/UXT/ATF4/CREBRF/PRDM1/PPARD/ETV3/KLF5/SATB1/IRF8/KLF3/RUNX3",41
"BP","GO:0030097","hemopoiesis","26/75","168/1855",0.154761904761905,3.82777777777778,7.88710953432104,2.54576626119392e-10,1.54867447555963e-08,1.29521441358989e-08,"MEF2C/NR3C1/CEBPD/JUNB/SOX4/ID2/ALAS1/NFKBIZ/RBPJ/RUNX1/N4BP2L2/LIPA/KLF6/FOXP1/ETS1/MAFB/STAT3/MEIS2/STAT5A/FOSL2/PTBP3/ATF4/PRDM1/IRF8/KLF3/RUNX3",26
"BP","GO:0010605","negative regulation of macromolecule metabolic process","42/75","430/1855",0.0976744186046512,2.41581395348837,6.87398340352135,3.66580897956271e-10,2.14083244406462e-08,1.79045828054431e-08,"JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/BTG2/ZEB2/SFPQ/SOX4/RLF/ID2/ZNF706/RBPJ/HDGF/ARID4B/RUNX1/N4BP2L2/TCF25/MEF2A/ZBTB10/TXNIP/DRAP1/FOXP1/MAFB/STAT3/MEIS2/CREM/NCOA7/PTBP3/MAFG/UXT/ATF4/CREBRF/PRDM1/PPARD/ETV3/KLF5/SATB1/IRF8/KLF3/RUNX3",42
"BP","GO:0045595","regulation of cell differentiation","28/75","207/1855",0.135265700483092,3.34557165861514,7.347350701238,1.10147248112103e-09,6.18519162475658e-08,5.17290719878705e-08,"JUND/MEF2C/HNRNPU/CEBPD/BTG2/JUNB/ZEB2/SOX4/ID2/NFKBIZ/RBPJ/RUNX1/N4BP2L2/FOXP1/ETS1/MAFB/STAT3/MEIS2/STAT5A/FOSL2/PTBP3/MAFG/ATF4/PRDM1/PPARD/MED28/KLF5/RUNX3",28
"BP","GO:0009892","negative regulation of metabolic process","42/75","464/1855",0.0905172413793103,2.23879310344828,6.32367730065283,4.82369621603515e-09,2.60836906496716e-07,2.18147665130634e-07,"JUND/HMGA1/MEF2C/NR3C1/HNRNPU/CEBPD/BTG2/ZEB2/SFPQ/SOX4/RLF/ID2/ZNF706/RBPJ/HDGF/ARID4B/RUNX1/N4BP2L2/TCF25/MEF2A/ZBTB10/TXNIP/DRAP1/FOXP1/MAFB/STAT3/MEIS2/CREM/NCOA7/PTBP3/MAFG/UXT/ATF4/CREBRF/PRDM1/PPARD/ETV3/KLF5/SATB1/IRF8/KLF3/RUNX3",42
"BP","GO:0048468","cell development","35/75","340/1855",0.102941176470588,2.54607843137255,6.47351500681722,8.28644449189705e-09,4.32078891363203e-07,3.6136374475942e-07,"JUND/MEF2C/NR3C1/HNRNPU/CEBPD/BTG2/JUNB/ZEB2/SOX4/ID2/ALAS1/NFKBIZ/RBPJ/ARID4B/RUNX1/N4BP2L2/MEF2A/LIPA/KLF6/FOXP1/ETS1/RAP2C/MAFB/STAT3/MEIS2/STAT5A/FOSL2/PTBP3/ATF4/PRDM1/KLF5/PBX3/IRF8/KLF3/RUNX3",35
"BP","GO:0030099","myeloid cell differentiation","17/75","88/1855",0.193181818181818,4.7780303030303,7.45184810365847,2.15923872005639e-08,1.08706501078701e-06,9.09153145286902e-07,"MEF2C/NR3C1/JUNB/ID2/ALAS1/RBPJ/RUNX1/LIPA/FOXP1/ETS1/MAFB/STAT3/MEIS2/STAT5A/FOSL2/PTBP3/IRF8",17
"BP","GO:0030855","epithelial cell differentiation","17/75","89/1855",0.191011235955056,4.72434456928839,7.38966929978754,2.58716265204729e-08,1.25908582399635e-06,1.0530205882017e-06,"MEF2C/EDF1/SOX4/ID2/NFKBIZ/RBPJ/KDM6B/ARID4B/TXNIP/LIPA/RAP2C/MAFB/FOSL2/MAFG/ATF4/PRDM1/KLF5",17
"BP","GO:0009888","tissue development","28/75","244/1855",0.114754098360656,2.83825136612022,6.32306339109268,5.30975586202256e-08,2.50072372856546e-06,2.09144882850464e-06,"MEF2C/NR3C1/HNRNPU/EDF1/BTG2/JUNB/SOX4/ID2/NFKBIZ/TXNRD1/RBPJ/KDM6B/HIVEP3/ARID4B/RUNX1/MEF2A/TXNIP/LIPA/FOXP1/RAP2C/MAFB/FOSL2/MAFG/ATF4/PRDM1/PPARD/KLF5/RUNX3",28
"BP","GO:0030098","lymphocyte differentiation","16/75","84/1855",0.19047619047619,4.71111111111111,7.14347970564242,7.49460696839011e-08,3.41941442932799e-06,2.85978423793833e-06,"JUNB/SOX4/ID2/NFKBIZ/RBPJ/RUNX1/LIPA/KLF6/FOXP1/MAFB/STAT3/STAT5A/FOSL2/PRDM1/IRF8/RUNX3",16
"BP","GO:1903131","mononuclear cell differentiation","17/75","97/1855",0.175257731958763,4.33470790378007,6.92324540448134,1.0047752902242e-07,4.3462190569608e-06,3.63490562802778e-06,"NR3C1/JUNB/SOX4/ID2/NFKBIZ/RBPJ/RUNX1/LIPA/KLF6/FOXP1/MAFB/STAT3/STAT5A/FOSL2/PRDM1/IRF8/RUNX3",17
"BP","GO:0008283","cell population proliferation","30/75","284/1855",0.105633802816901,2.61267605633803,6.0602942444593,1.01213320504567e-07,4.3462190569608e-06,3.63490562802778e-06,"JUND/HMGA1/MEF2C/HNRNPU/BTG2/JUNB/ZEB2/SOX4/ID2/NFKBIZ/TXNRD1/RBPJ/RUNX1/N4BP2L2/TXNIP/LIPA/FOXP1/ETS1/IER5/STAT3/MEIS2/STAT5A/FOSL2/SYF2/MAFG/PRDM1/PPARD/ETV3/CCPG1/RUNX3",30
"BP","GO:0048513","animal organ development","32/75","328/1855",0.0975609756097561,2.4130081300813,5.78812044062178,2.13234736959113e-07,8.89493474172299e-06,7.43916676308483e-06,"MEF2C/NR3C1/HNRNPU/CEBPD/BTG2/JUNB/SOX4/ID2/NFKBIZ/RBPJ/KDM6B/HIVEP3/ARID4B/RUNX1/TCF25/MEF2A/TXNIP/LIPA/FOXP1/NFKB2/MAFB/STAT3/MEIS2/STAT5A/FOSL2/SYF2/ATF4/PRDM1/PPARD/KLF5/PBX3/RUNX3",32
"BP","GO:0051093","negative regulation of developmental process","18/75","122/1855",0.147540983606557,3.64918032786885,6.21251786834211,6.16524500359486e-07,2.50034936256903e-05,2.09113573221346e-05,"HNRNPU/BTG2/SOX4/ID2/ZNF706/RBPJ/ARID4B/GTF2I/RUNX1/N4BP2L2/FOXP1/MAFB/STAT3/MEIS2/STAT5A/PPARD/MED28/RUNX3",18
"BP","GO:0050793","regulation of developmental process","31/75","329/1855",0.094224924012158,2.33049645390071,5.46021695241764,8.48866249429469e-07,3.34958033558655e-05,2.80137937222812e-05,"JUND/MEF2C/HNRNPU/CEBPD/BTG2/JUNB/ZEB2/SOX4/ID2/ZNF706/NFKBIZ/RBPJ/ARID4B/GTF2I/RUNX1/N4BP2L2/FOXP1/ETS1/MAFB/STAT3/MEIS2/STAT5A/FOSL2/PTBP3/MAFG/ATF4/PRDM1/PPARD/MED28/KLF5/RUNX3",31
"BP","GO:0002521","leukocyte differentiation","17/75","112/1855",0.151785714285714,3.75416666666667,6.17058062226885,8.92672983935741e-07,3.42546394107808e-05,2.86484367098095e-05,"NR3C1/JUNB/SOX4/ID2/NFKBIZ/RBPJ/RUNX1/LIPA/KLF6/FOXP1/MAFB/STAT3/STAT5A/FOSL2/PRDM1/IRF8/RUNX3",17
"BP","GO:0042127","regulation of cell population proliferation","26/75","244/1855",0.10655737704918,2.63551912568306,5.62572197667669,9.15021189740036e-07,3.42546394107808e-05,2.86484367098095e-05,"JUND/HMGA1/MEF2C/HNRNPU/BTG2/JUNB/SOX4/ID2/RBPJ/RUNX1/N4BP2L2/TXNIP/FOXP1/ETS1/IER5/STAT3/MEIS2/STAT5A/FOSL2/SYF2/MAFG/PRDM1/PPARD/ETV3/CCPG1/RUNX3",26
"BP","GO:0045596","negative regulation of cell differentiation","15/75","89/1855",0.168539325842697,4.1685393258427,6.28686668103405,1.10595602398772e-06,4.03673948755517e-05,3.37607628375198e-05,"HNRNPU/BTG2/SOX4/ID2/RBPJ/RUNX1/N4BP2L2/FOXP1/MAFB/STAT3/MEIS2/STAT5A/PPARD/MED28/RUNX3",15
"BP","GO:1903706","regulation of hemopoiesis","14/75","78/1855",0.17948717948718,4.43931623931624,6.36870588671508,1.20436191156183e-06,4.28870339239089e-05,3.58680312557566e-05,"MEF2C/JUNB/SOX4/ID2/NFKBIZ/RUNX1/FOXP1/ETS1/MAFB/STAT3/MEIS2/STAT5A/PRDM1/RUNX3",14
"BP","GO:0060537","muscle tissue development","12/75","57/1855",0.210526315789474,5.20701754385965,6.62052458560787,1.29294606983649e-06,4.4945268141935e-05,3.75894095491309e-05,"MEF2C/HNRNPU/BTG2/ID2/RBPJ/KDM6B/HIVEP3/RUNX1/MEF2A/FOXP1/FOSL2/KLF5",12
"BP","GO:0060429","epithelium development","19/75","146/1855",0.13013698630137,3.21872146118721,5.7317029703765,2.10053617364155e-06,7.13205305468993e-05,5.9648028431437e-05,"MEF2C/NR3C1/EDF1/SOX4/ID2/NFKBIZ/RBPJ/KDM6B/ARID4B/TXNIP/LIPA/FOXP1/RAP2C/MAFB/FOSL2/MAFG/ATF4/PRDM1/KLF5",19
"BP","GO:0046632","alpha-beta T cell differentiation","9/75","33/1855",0.272727272727273,6.74545454545455,6.83412113148619,3.1393657425907e-06,0.000104169863276873,8.71211545790722e-05,"JUNB/NFKBIZ/RUNX1/FOXP1/STAT3/STAT5A/FOSL2/PRDM1/RUNX3",9
"BP","GO:0030217","T cell differentiation","12/75","64/1855",0.1875,4.6375,6.07744016200106,4.78173546877654e-06,0.00015514075076475,0.0001297500150592,"JUNB/SOX4/NFKBIZ/RUNX1/LIPA/FOXP1/MAFB/STAT3/STAT5A/FOSL2/PRDM1/RUNX3",12
"BP","GO:0014706","striated muscle tissue development","11/75","55/1855",0.2,4.94666666666667,6.09748913756897,6.44177635222756e-06,0.000204456379875049,0.000170994521020228,"MEF2C/HNRNPU/BTG2/ID2/RBPJ/KDM6B/HIVEP3/RUNX1/MEF2A/FOXP1/KLF5",11
"BP","GO:0048738","cardiac muscle tissue development","8/75","29/1855",0.275862068965517,6.82298850574713,6.48589689697427,1.06188208692804e-05,0.000329861244024454,0.000275875301419154,"MEF2C/HNRNPU/ID2/RBPJ/KDM6B/RUNX1/MEF2A/FOXP1",8
